id,checkin,cdate,site_id,user_uuid
554052,1,2022-03-24 07:17:18.380293,5,45a20457-b3ef-45ff-8c03-60411690ea3e
554827,1,2022-03-24 11:46:45.490893,5,45a20457-b3ef-45ff-8c03-60411690ea3e
554213,2,2022-03-24 08:10:36.917542,5,45a20457-b3ef-45ff-8c03-60411690ea3e
554093,1,2022-03-24 07:31:08.936715,5,45a20457-b3ef-45ff-8c03-60411690ea3e
554703,1,2022-03-24 10:26:28.119519,5,45a20457-b3ef-45ff-8c03-60411690ea3e
554922,2,2022-03-24 13:04:45.668282,5,45a20457-b3ef-45ff-8c03-60411690ea3e
554488,1,2022-03-24 09:17:00.234604,5,45a20457-b3ef-45ff-8c03-60411690ea3e
554587,2,2022-03-24 09:48:55.884743,5,45a20457-b3ef-45ff-8c03-60411690ea3e
557268,1,2022-03-25 06:09:06.409623,5,45a20457-b3ef-45ff-8c03-60411690ea3e
557241,2,2022-03-25 06:04:17.464285,5,45a20457-b3ef-45ff-8c03-60411690ea3e
557822,2,2022-03-25 08:13:40.331926,5,45a20457-b3ef-45ff-8c03-60411690ea3e
379421,2,2022-01-09 03:46:44.409605,5,60f79034-50cf-4ec7-b5d7-0255041aed29
379399,2,2022-01-09 02:53:25.988323,5,60f79034-50cf-4ec7-b5d7-0255041aed29
379396,1,2022-01-09 02:47:18.975446,5,60f79034-50cf-4ec7-b5d7-0255041aed29
379401,1,2022-01-09 02:54:55.122757,5,60f79034-50cf-4ec7-b5d7-0255041aed29
379514,1,2022-01-09 05:28:34.986328,6,60f79034-50cf-4ec7-b5d7-0255041aed29
379519,2,2022-01-09 05:33:15.012134,6,60f79034-50cf-4ec7-b5d7-0255041aed29
225051,2,2021-09-29 19:01:55.239345,5,7b2b7e47-a795-4252-9a0b-e2d4fc921c08
223406,1,2021-09-28 15:10:15.321123,5,7b2b7e47-a795-4252-9a0b-e2d4fc921c08
225029,1,2021-09-29 16:33:39.806941,5,7b2b7e47-a795-4252-9a0b-e2d4fc921c08
223418,2,2021-09-28 18:51:34.431937,5,7b2b7e47-a795-4252-9a0b-e2d4fc921c08
303754,2,2021-11-24 10:38:40.321724,5,90803371-d561-4995-9bb4-bb0acbf67d14
308604,2,2021-11-26 12:30:53.768625,5,90803371-d561-4995-9bb4-bb0acbf67d14
303770,1,2021-11-24 11:08:39.282149,5,90803371-d561-4995-9bb4-bb0acbf67d14
303939,2,2021-11-24 14:18:58.201997,5,90803371-d561-4995-9bb4-bb0acbf67d14
308498,1,2021-11-26 10:34:42.898271,5,90803371-d561-4995-9bb4-bb0acbf67d14
303490,1,2021-11-24 08:56:15.499366,5,90803371-d561-4995-9bb4-bb0acbf67d14
303848,1,2021-11-24 12:12:16.518273,5,90803371-d561-4995-9bb4-bb0acbf67d14
303470,2,2021-11-24 08:51:38.367370,5,90803371-d561-4995-9bb4-bb0acbf67d14
308506,1,2021-11-26 10:37:04.428669,5,90803371-d561-4995-9bb4-bb0acbf67d14
303844,2,2021-11-24 12:11:50.971950,5,90803371-d561-4995-9bb4-bb0acbf67d14
303463,1,2021-11-24 08:46:37.563720,5,90803371-d561-4995-9bb4-bb0acbf67d14
308502,2,2021-11-26 10:35:57.532996,5,90803371-d561-4995-9bb4-bb0acbf67d14
303766,1,2021-11-24 11:07:21.263433,5,90803371-d561-4995-9bb4-bb0acbf67d14
251025,2,2021-10-19 05:10:00.434,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251169,2,2021-10-19 06:21:32.554174,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251003,1,2021-10-19 05:01:54.781568,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251041,1,2021-10-19 05:12:04.947474,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251155,2,2021-10-19 06:15:58.936211,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251330,1,2021-10-19 07:34:50.960303,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251033,2,2021-10-19 05:11:01.083844,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251168,1,2021-10-19 06:20:54.178468,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251321,2,2021-10-19 07:32:05.178820,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251029,1,2021-10-19 05:10:35.818743,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251212,1,2021-10-19 06:46:54.748827,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251037,2,2021-10-19 05:11:10.883771,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
251353,2,2021-10-19 07:47:09.124676,5,5b24e9a7-ddc5-4537-917b-47f1e4fca5b4
275183,2,2021-11-06 11:01:38.042841,5,04f9c8e6-ba79-45a8-bbfb-08e33f1f37bb
275229,1,2021-11-06 11:53:52.469371,5,04f9c8e6-ba79-45a8-bbfb-08e33f1f37bb
275230,2,2021-11-06 11:55:01.065916,5,04f9c8e6-ba79-45a8-bbfb-08e33f1f37bb
275185,1,2021-11-06 11:03:52.962399,5,04f9c8e6-ba79-45a8-bbfb-08e33f1f37bb
275130,1,2021-11-06 09:52:43.089238,5,04f9c8e6-ba79-45a8-bbfb-08e33f1f37bb
275228,2,2021-11-06 11:51:30.626116,5,04f9c8e6-ba79-45a8-bbfb-08e33f1f37bb
295759,2,2021-11-19 10:03:11.076365,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
295785,1,2021-11-19 10:10:41.437364,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
295803,2,2021-11-19 10:30:01.103511,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
295755,2,2021-11-19 10:02:49.152773,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
295757,1,2021-11-19 10:03:03.333021,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
295353,2,2021-11-19 07:52:27.860814,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
295360,1,2021-11-19 07:54:07.269914,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
295042,1,2021-11-19 06:15:56.679072,5,5d2ff070-4bea-4b8e-a9d7-f46c02430318
230754,2,2021-10-04 11:58:59.825611,5,107b5b99-75d0-4711-95e0-e1020cefaba8
229992,2,2021-10-04 03:09:39.418686,5,107b5b99-75d0-4711-95e0-e1020cefaba8
229415,2,2021-10-03 09:15:29.279821,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230382,2,2021-10-04 07:30:45.073815,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230619,1,2021-10-04 09:37:50.178887,5,107b5b99-75d0-4711-95e0-e1020cefaba8
229317,2,2021-10-03 07:20:08.788435,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230090,2,2021-10-04 04:19:47.106394,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230198,1,2021-10-04 05:42:31.547764,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230413,2,2021-10-04 07:48:25.222066,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230095,1,2021-10-04 04:22:24.864240,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230400,1,2021-10-04 07:42:55.802114,5,107b5b99-75d0-4711-95e0-e1020cefaba8
230194,2,2021-10-04 05:39:41.267791,5,107b5b99-75d0-4711-95e0-e1020cefaba8
229249,1,2021-10-03 06:10:28.770319,5,107b5b99-75d0-4711-95e0-e1020cefaba8
229891,1,2021-10-04 01:07:58.769502,5,107b5b99-75d0-4711-95e0-e1020cefaba8
229319,1,2021-10-03 07:22:42.766241,5,107b5b99-75d0-4711-95e0-e1020cefaba8
229997,1,2021-10-04 03:14:13.356933,5,107b5b99-75d0-4711-95e0-e1020cefaba8
213760,1,2021-09-20 10:51:09.580714,5,89269230-e793-431c-9d24-347fe2e539fb
213784,2,2021-09-20 11:22:40.337113,5,89269230-e793-431c-9d24-347fe2e539fb
213599,1,2021-09-20 08:49:04.802539,5,89269230-e793-431c-9d24-347fe2e539fb
213603,2,2021-09-20 08:51:19.671859,5,89269230-e793-431c-9d24-347fe2e539fb
213759,2,2021-09-20 10:49:28.800647,5,89269230-e793-431c-9d24-347fe2e539fb
213716,2,2021-09-20 09:59:03.299494,5,89269230-e793-431c-9d24-347fe2e539fb
213725,1,2021-09-20 10:00:54.437230,5,89269230-e793-431c-9d24-347fe2e539fb
213606,1,2021-09-20 08:53:10.512855,5,89269230-e793-431c-9d24-347fe2e539fb
476185,1,2022-02-21 14:21:26.217862,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
480130,2,2022-02-22 13:41:34.853344,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
480171,2,2022-02-22 14:45:39.404403,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
480129,1,2022-02-22 13:41:12.434199,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
476134,1,2022-02-21 13:20:19.694220,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
476200,2,2022-02-21 15:05:01.060740,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
479846,1,2022-02-22 10:14:51.637995,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
480138,1,2022-02-22 13:51:21.225704,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
480128,2,2022-02-22 13:38:53.282456,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
479867,2,2022-02-22 10:25:06.491717,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
476182,2,2022-02-21 14:17:20.673555,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
480056,1,2022-02-22 12:31:33.383896,5,0994bf8d-7571-4f49-9f8f-eb3c80347eb8
489057,1,2022-02-25 06:34:23.303024,5,92027623-0749-4497-88dd-01ed27f66407
490677,1,2022-02-26 07:03:18.001738,5,92027623-0749-4497-88dd-01ed27f66407
488786,2,2022-02-25 05:37:57.103964,5,92027623-0749-4497-88dd-01ed27f66407
489679,1,2022-02-25 08:52:14.482786,5,92027623-0749-4497-88dd-01ed27f66407
490807,1,2022-02-26 08:28:30.014749,5,92027623-0749-4497-88dd-01ed27f66407
488252,2,2022-02-25 03:42:29.267950,5,92027623-0749-4497-88dd-01ed27f66407
490500,2,2022-02-26 04:28:58.232805,5,92027623-0749-4497-88dd-01ed27f66407
487875,1,2022-02-25 02:16:10.532150,5,92027623-0749-4497-88dd-01ed27f66407
490497,1,2022-02-26 04:27:30.487556,5,92027623-0749-4497-88dd-01ed27f66407
489050,2,2022-02-25 06:32:22.682681,5,92027623-0749-4497-88dd-01ed27f66407
490811,2,2022-02-26 08:29:44.090536,5,92027623-0749-4497-88dd-01ed27f66407
489647,2,2022-02-25 08:42:59.988689,5,92027623-0749-4497-88dd-01ed27f66407
490661,2,2022-02-26 06:53:48.103411,5,92027623-0749-4497-88dd-01ed27f66407
489684,2,2022-02-25 08:53:54.799458,5,92027623-0749-4497-88dd-01ed27f66407
488783,1,2022-02-25 05:37:44.205527,5,92027623-0749-4497-88dd-01ed27f66407
490515,1,2022-02-26 04:41:51.203733,5,92027623-0749-4497-88dd-01ed27f66407
490803,2,2022-02-26 08:26:32.736647,5,92027623-0749-4497-88dd-01ed27f66407
488794,1,2022-02-25 05:40:22.979650,5,92027623-0749-4497-88dd-01ed27f66407
280690,1,2021-11-11 04:46:09.899094,5,399fab8d-e826-475f-b9dd-f64e19040cda
280683,2,2021-11-11 04:45:02.377566,5,399fab8d-e826-475f-b9dd-f64e19040cda
280623,2,2021-11-11 04:06:56.774277,5,399fab8d-e826-475f-b9dd-f64e19040cda
280957,2,2021-11-11 06:57:34.638739,5,399fab8d-e826-475f-b9dd-f64e19040cda
281014,2,2021-11-11 07:23:46.756606,5,399fab8d-e826-475f-b9dd-f64e19040cda
280610,1,2021-11-11 04:00:54.392151,5,399fab8d-e826-475f-b9dd-f64e19040cda
280625,1,2021-11-11 04:07:16.055040,5,399fab8d-e826-475f-b9dd-f64e19040cda
280962,1,2021-11-11 06:59:37.046026,5,399fab8d-e826-475f-b9dd-f64e19040cda
1106722,1,2022-11-26 13:31:04.561771,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
1106723,2,2022-11-26 13:32:51.060601,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
1106592,1,2022-11-26 10:17:45.179457,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
1106774,1,2022-11-26 14:42:50.960397,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
1106807,2,2022-11-26 18:03:14.476289,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
1106772,2,2022-11-26 14:41:12.204912,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
1106724,1,2022-11-26 13:33:13.279587,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
1106715,2,2022-11-26 13:21:24.379744,5,679b9c05-099d-40cf-8d69-bc2a8d0864f4
242750,1,2021-10-13 06:47:15.132954,5,99556314-6837-43f8-b3b5-8799f2bd429e
243348,1,2021-10-13 12:06:48.015834,5,99556314-6837-43f8-b3b5-8799f2bd429e
244531,2,2021-10-14 07:20:00.527139,5,99556314-6837-43f8-b3b5-8799f2bd429e
243423,2,2021-10-13 13:50:26.172474,5,99556314-6837-43f8-b3b5-8799f2bd429e
243267,1,2021-10-13 10:49:11.495385,5,99556314-6837-43f8-b3b5-8799f2bd429e
243137,2,2021-10-13 09:26:50.754216,5,99556314-6837-43f8-b3b5-8799f2bd429e
243151,1,2021-10-13 09:31:53.920692,5,99556314-6837-43f8-b3b5-8799f2bd429e
244337,1,2021-10-14 05:57:57.596895,5,99556314-6837-43f8-b3b5-8799f2bd429e
244506,2,2021-10-14 07:11:35.004510,5,99556314-6837-43f8-b3b5-8799f2bd429e
243340,2,2021-10-13 12:00:30.585878,5,99556314-6837-43f8-b3b5-8799f2bd429e
244519,1,2021-10-14 07:15:56.498962,5,99556314-6837-43f8-b3b5-8799f2bd429e
243153,2,2021-10-13 09:32:32.531808,5,99556314-6837-43f8-b3b5-8799f2bd429e
245111,2,2021-10-14 13:54:01.608154,5,99556314-6837-43f8-b3b5-8799f2bd429e
244335,2,2021-10-14 05:57:10.539324,5,99556314-6837-43f8-b3b5-8799f2bd429e
245000,1,2021-10-14 11:17:31.686863,5,99556314-6837-43f8-b3b5-8799f2bd429e
243417,1,2021-10-13 13:48:10.226310,5,99556314-6837-43f8-b3b5-8799f2bd429e
244128,1,2021-10-14 04:25:05.999669,5,99556314-6837-43f8-b3b5-8799f2bd429e
243413,2,2021-10-13 13:44:27.797973,5,99556314-6837-43f8-b3b5-8799f2bd429e
209272,2,2021-09-16 04:03:31.694726,5,4cda6bb2-04be-45f8-897a-de85f4584488
209514,1,2021-09-16 05:09:34.866936,5,4cda6bb2-04be-45f8-897a-de85f4584488
209277,1,2021-09-16 04:05:33.107525,5,4cda6bb2-04be-45f8-897a-de85f4584488
209832,1,2021-09-16 07:07:57.473829,5,4cda6bb2-04be-45f8-897a-de85f4584488
209828,1,2021-09-16 07:05:53.514192,5,4cda6bb2-04be-45f8-897a-de85f4584488
209505,2,2021-09-16 05:08:15.857131,5,4cda6bb2-04be-45f8-897a-de85f4584488
209751,2,2021-09-16 06:36:07.911056,5,4cda6bb2-04be-45f8-897a-de85f4584488
209958,2,2021-09-16 07:50:08.497602,5,4cda6bb2-04be-45f8-897a-de85f4584488
209745,2,2021-09-16 06:33:18.182200,5,4cda6bb2-04be-45f8-897a-de85f4584488
209211,1,2021-09-16 03:42:31.174796,5,4cda6bb2-04be-45f8-897a-de85f4584488
209829,2,2021-09-16 07:06:06.053388,5,4cda6bb2-04be-45f8-897a-de85f4584488
209750,1,2021-09-16 06:35:54.905570,5,4cda6bb2-04be-45f8-897a-de85f4584488
1077838,2,2022-11-12 05:02:21.164237,5,27904298-0d14-432b-8cd6-82ba0410f347
1077857,1,2022-11-12 05:10:46.577728,5,27904298-0d14-432b-8cd6-82ba0410f347
1077747,1,2022-11-12 03:36:47.413639,5,27904298-0d14-432b-8cd6-82ba0410f347
1078002,1,2022-11-12 07:14:48.013236,5,27904298-0d14-432b-8cd6-82ba0410f347
1077996,2,2022-11-12 07:07:12.709848,5,27904298-0d14-432b-8cd6-82ba0410f347
1078005,2,2022-11-12 07:17:16.669360,5,27904298-0d14-432b-8cd6-82ba0410f347
1077723,1,2022-11-12 03:05:32.416095,5,27904298-0d14-432b-8cd6-82ba0410f347
1077662,1,2022-11-12 01:46:19.953025,5,27904298-0d14-432b-8cd6-82ba0410f347
1077745,2,2022-11-12 03:36:19.918945,5,27904298-0d14-432b-8cd6-82ba0410f347
1077712,2,2022-11-12 02:54:46.506151,5,27904298-0d14-432b-8cd6-82ba0410f347
268886,1,2021-11-01 13:02:22.882216,5,7c017050-6ee2-4933-994d-d3d0bf565a19
268891,1,2021-11-01 13:05:36.126202,5,7c017050-6ee2-4933-994d-d3d0bf565a19
268889,2,2021-11-01 13:04:21.466820,5,7c017050-6ee2-4933-994d-d3d0bf565a19
268961,1,2021-11-01 15:18:37.267354,5,7c017050-6ee2-4933-994d-d3d0bf565a19
268962,2,2021-11-01 15:18:50.408825,5,7c017050-6ee2-4933-994d-d3d0bf565a19
268960,2,2021-11-01 15:16:38.034087,5,7c017050-6ee2-4933-994d-d3d0bf565a19
333158,1,2021-12-10 05:39:45.253613,5,135463f6-fcc4-4913-b88a-2009f52fe737
332941,2,2021-12-10 04:33:41.332827,5,135463f6-fcc4-4913-b88a-2009f52fe737
332610,1,2021-12-10 02:41:28.037484,5,135463f6-fcc4-4913-b88a-2009f52fe737
332603,2,2021-12-10 02:37:14.301804,5,135463f6-fcc4-4913-b88a-2009f52fe737
333150,2,2021-12-10 05:37:43.122074,5,135463f6-fcc4-4913-b88a-2009f52fe737
334463,2,2021-12-11 06:02:12.752555,5,135463f6-fcc4-4913-b88a-2009f52fe737
334466,1,2021-12-11 06:04:38.855946,5,135463f6-fcc4-4913-b88a-2009f52fe737
333143,1,2021-12-10 05:36:26.252752,5,135463f6-fcc4-4913-b88a-2009f52fe737
334317,1,2021-12-11 03:22:58.706296,5,135463f6-fcc4-4913-b88a-2009f52fe737
333568,2,2021-12-10 08:27:21.172535,5,135463f6-fcc4-4913-b88a-2009f52fe737
334606,2,2021-12-11 08:12:42.873726,5,135463f6-fcc4-4913-b88a-2009f52fe737
332555,1,2021-12-10 02:15:52.144448,5,135463f6-fcc4-4913-b88a-2009f52fe737
1145125,1,2022-12-14 06:55:33.485733,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
1144873,2,2022-12-14 06:07:22.799316,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
1145422,1,2022-12-14 07:58:06.350070,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
1144886,1,2022-12-14 06:08:53.844446,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
1145439,2,2022-12-14 08:00:09.765175,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
1145117,2,2022-12-14 06:53:05.405062,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
1144830,1,2022-12-14 06:00:33.674359,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
1145130,2,2022-12-14 06:56:01.293687,5,293f1f60-3ed4-4f8b-a82c-72b2856f46b1
313561,1,2021-11-30 04:47:09.814484,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
316236,2,2021-12-01 06:40:36.419952,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
315822,1,2021-12-01 04:37:56.992647,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
313274,1,2021-11-30 03:05:30.272514,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
313549,2,2021-11-30 04:44:18.493073,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
313573,2,2021-11-30 04:51:16.776839,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
315828,2,2021-12-01 04:40:40.699996,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
315832,1,2021-12-01 04:42:26.416212,5,416bb06e-626b-47ea-bc0e-31cd17648fcf
199499,1,2021-09-09 01:36:51.213696,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
200195,2,2021-09-09 06:44:15.156467,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
199498,2,2021-09-09 01:35:55.021912,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
199811,2,2021-09-09 04:03:08.932079,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
199816,1,2021-09-09 04:04:39.095168,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
200193,1,2021-09-09 06:42:10.827410,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
199487,1,2021-09-09 01:26:50.264718,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
200187,2,2021-09-09 06:40:40.108745,5,ee158653-dd70-4e4f-bbeb-e9163b0299a6
691891,2,2022-05-20 13:16:02.817540,5,c849563c-df71-42d0-b046-af32dfe2150c
691704,1,2022-05-20 10:12:32.659726,5,c849563c-df71-42d0-b046-af32dfe2150c
691695,2,2022-05-20 10:10:22.138889,5,c849563c-df71-42d0-b046-af32dfe2150c
691684,1,2022-05-20 10:07:50.455817,5,c849563c-df71-42d0-b046-af32dfe2150c
234104,1,2021-10-06 09:34:02.081720,5,67b7021c-061f-45eb-ae64-82559f35ea9e
234085,1,2021-10-06 09:26:03.988219,5,67b7021c-061f-45eb-ae64-82559f35ea9e
231766,2,2021-10-05 05:41:02.212159,5,67b7021c-061f-45eb-ae64-82559f35ea9e
234238,2,2021-10-06 10:38:52.446864,5,67b7021c-061f-45eb-ae64-82559f35ea9e
232289,2,2021-10-05 09:04:28.200446,5,67b7021c-061f-45eb-ae64-82559f35ea9e
232135,1,2021-10-05 08:00:16.899157,5,67b7021c-061f-45eb-ae64-82559f35ea9e
231535,1,2021-10-05 03:57:32.744468,5,67b7021c-061f-45eb-ae64-82559f35ea9e
234346,1,2021-10-06 11:59:57.397684,5,67b7021c-061f-45eb-ae64-82559f35ea9e
234251,1,2021-10-06 10:44:13.479595,5,67b7021c-061f-45eb-ae64-82559f35ea9e
234096,2,2021-10-06 09:30:59.200405,5,67b7021c-061f-45eb-ae64-82559f35ea9e
231765,1,2021-10-05 05:40:46.330459,5,67b7021c-061f-45eb-ae64-82559f35ea9e
234445,2,2021-10-06 14:16:21.287889,5,67b7021c-061f-45eb-ae64-82559f35ea9e
231967,2,2021-10-05 06:57:54.409759,5,67b7021c-061f-45eb-ae64-82559f35ea9e
231763,2,2021-10-05 05:40:30.305090,5,67b7021c-061f-45eb-ae64-82559f35ea9e
232114,2,2021-10-05 07:52:44.796898,5,67b7021c-061f-45eb-ae64-82559f35ea9e
231974,1,2021-10-05 07:01:40.964454,5,67b7021c-061f-45eb-ae64-82559f35ea9e
234338,2,2021-10-06 11:52:20.159925,5,67b7021c-061f-45eb-ae64-82559f35ea9e
192372,2,2021-09-04 07:08:03.627374,5,123eff78-ce5d-4dcf-abbf-35a52f9b8848
192305,1,2021-09-04 06:08:38.569233,5,123eff78-ce5d-4dcf-abbf-35a52f9b8848
745139,2,2022-06-15 13:07:51.964795,5,6585676e-f89e-45bf-953b-a0bedebb58eb
741260,1,2022-06-14 05:29:38.660691,5,6585676e-f89e-45bf-953b-a0bedebb58eb
742371,2,2022-06-14 12:08:47.868002,5,6585676e-f89e-45bf-953b-a0bedebb58eb
744314,1,2022-06-15 07:29:47.479169,5,6585676e-f89e-45bf-953b-a0bedebb58eb
742392,2,2022-06-14 12:26:00.456389,5,6585676e-f89e-45bf-953b-a0bedebb58eb
744278,2,2022-06-15 07:22:11.608775,5,6585676e-f89e-45bf-953b-a0bedebb58eb
742379,1,2022-06-14 12:10:41.373096,5,6585676e-f89e-45bf-953b-a0bedebb58eb
741531,1,2022-06-14 06:38:43.071173,5,6585676e-f89e-45bf-953b-a0bedebb58eb
741023,2,2022-06-14 04:23:33.346311,5,6585676e-f89e-45bf-953b-a0bedebb58eb
743695,1,2022-06-15 04:31:45.788136,5,6585676e-f89e-45bf-953b-a0bedebb58eb
741529,2,2022-06-14 06:38:27.068407,5,6585676e-f89e-45bf-953b-a0bedebb58eb
741532,2,2022-06-14 06:38:52.520701,5,6585676e-f89e-45bf-953b-a0bedebb58eb
741538,1,2022-06-14 06:40:39.187180,5,6585676e-f89e-45bf-953b-a0bedebb58eb
740525,1,2022-06-14 01:43:44.509109,5,6585676e-f89e-45bf-953b-a0bedebb58eb
247523,2,2021-10-16 15:32:43.534080,5,a48432da-bb78-430a-867d-736a2a42e85c
248187,2,2021-10-17 10:33:46.439689,5,a48432da-bb78-430a-867d-736a2a42e85c
247874,1,2021-10-17 06:22:34.543030,5,a48432da-bb78-430a-867d-736a2a42e85c
248367,2,2021-10-17 14:39:42.270169,5,a48432da-bb78-430a-867d-736a2a42e85c
247957,1,2021-10-17 07:27:33.967235,5,a48432da-bb78-430a-867d-736a2a42e85c
248255,1,2021-10-17 11:36:39.587055,5,a48432da-bb78-430a-867d-736a2a42e85c
248355,1,2021-10-17 14:24:50.579062,5,a48432da-bb78-430a-867d-736a2a42e85c
248133,2,2021-10-17 09:58:48.698967,5,a48432da-bb78-430a-867d-736a2a42e85c
248354,2,2021-10-17 14:23:52.423260,5,a48432da-bb78-430a-867d-736a2a42e85c
248034,1,2021-10-17 08:34:05.849628,5,a48432da-bb78-430a-867d-736a2a42e85c
248084,1,2021-10-17 09:17:48.688043,5,a48432da-bb78-430a-867d-736a2a42e85c
248130,1,2021-10-17 09:57:18.842991,5,a48432da-bb78-430a-867d-736a2a42e85c
248119,2,2021-10-17 09:51:33.559024,5,a48432da-bb78-430a-867d-736a2a42e85c
248197,1,2021-10-17 10:38:53.920626,5,a48432da-bb78-430a-867d-736a2a42e85c
248304,1,2021-10-17 12:52:19.194927,5,a48432da-bb78-430a-867d-736a2a42e85c
247866,2,2021-10-17 06:18:27.248986,5,a48432da-bb78-430a-867d-736a2a42e85c
248081,2,2021-10-17 09:15:59.679522,5,a48432da-bb78-430a-867d-736a2a42e85c
248362,2,2021-10-17 14:39:10.141949,5,a48432da-bb78-430a-867d-736a2a42e85c
247859,1,2021-10-17 06:13:25.016245,5,a48432da-bb78-430a-867d-736a2a42e85c
248185,1,2021-10-17 10:33:33.192920,5,a48432da-bb78-430a-867d-736a2a42e85c
247524,1,2021-10-16 15:34:15.315242,5,a48432da-bb78-430a-867d-736a2a42e85c
247540,2,2021-10-16 16:19:55.328371,5,a48432da-bb78-430a-867d-736a2a42e85c
248250,2,2021-10-17 11:30:34.750495,5,a48432da-bb78-430a-867d-736a2a42e85c
248288,2,2021-10-17 12:19:03.076757,5,a48432da-bb78-430a-867d-736a2a42e85c
248020,2,2021-10-17 08:26:55.256964,5,a48432da-bb78-430a-867d-736a2a42e85c
248365,1,2021-10-17 14:39:24.321268,5,a48432da-bb78-430a-867d-736a2a42e85c
247950,2,2021-10-17 07:22:12.107963,5,a48432da-bb78-430a-867d-736a2a42e85c
247522,1,2021-10-16 15:26:45.273596,5,a48432da-bb78-430a-867d-736a2a42e85c
247541,1,2021-10-16 16:24:36.140818,5,a48432da-bb78-430a-867d-736a2a42e85c
247525,2,2021-10-16 15:34:30.463878,5,a48432da-bb78-430a-867d-736a2a42e85c
247544,2,2021-10-16 17:19:21.485220,5,a48432da-bb78-430a-867d-736a2a42e85c
247526,1,2021-10-16 15:38:15.623330,5,a48432da-bb78-430a-867d-736a2a42e85c
1905660,1,2023-09-20 02:58:41.842557,5,49deee40-6d78-4a61-927a-7a92f7a563c4
1906042,1,2023-09-20 04:04:50.740897,5,49deee40-6d78-4a61-927a-7a92f7a563c4
1905652,2,2023-09-20 02:56:57.838863,5,49deee40-6d78-4a61-927a-7a92f7a563c4
